Alcohol,Amine,Amide,Ester,Ether,Ketone,Halogen,Aromatic_N,Sulfone,Nitro,SMILES
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccc1
0,0,1,0,0,1,0,0,2,0,CC1CN(c2ccc(S(=O)(=O)NC(=O)C3CC(c4ccccc4)N(C)C3c3ccccc3)cc2)CCN1S(C)(=O)=O
0,0,1,0,0,1,0,0,1,0,N#CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccccc1
0,0,3,0,1,3,0,0,0,0,COc1ccc(C(=O)N2C(c3ccccc3)CC(C(=O)NC(C)=O)C2c2ccccc2)cc1
0,0,1,0,0,1,0,0,1,0,Cc1cc(C)cc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)c1
0,0,1,0,0,1,6,0,2,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2c(F)c(Cl)c(C(F)(F)F)c(F)c2S(=O)(=O)N2CCCC2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,O=C(NS(=O)(=O)c1cccc2ccccc12)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,2,0,1,2,0,0,1,0,Cc1ccc(C)c(OCC(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)c1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,3,0,0,1,2,0,1,0,CCN1CCC(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)Nc3cc(Cl)cc(Cl)c3)C2c2ccccc2)CC1
0,0,1,0,0,1,0,0,2,0,Cc1ccc(S(=O)(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccccc2)cc1
0,0,2,0,0,2,1,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(Br)cc2)C1c1ccccc1
0,0,2,0,0,2,1,0,0,0,CC(=S)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cc(C)ccc2F)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(CCCc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,1,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2F)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccc1
0,1,1,0,1,1,0,0,2,0,COc1ccc(NS(=O)(=O)NC(=O)C2CC(c3ccccc3)N(S(=O)(=O)c3ccccc3C#N)C2c2ccccc2)cc1
0,0,1,0,0,1,0,1,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,1,1,1,1,1,0,COc1ccc(CN2C(c3ccccc3)CC(C(=O)NS(=O)(=O)c3ccc(Cl)cc3)C2c2cccnc2)cc1
0,0,1,0,1,1,0,1,1,0,COc1ccccc1CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,3,0,0,1,0,1,0,0,CC(C)NC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1cccnc1
0,0,1,0,0,1,0,1,2,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1cccnc1
0,0,1,0,1,1,0,1,1,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2cccnc2)cc1
0,0,2,0,0,1,0,3,0,0,CN1C(c2ccccc2)CC(C(=O)NC(=O)n2ccnc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CCCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(C)cc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(CCc2ccccc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CCCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,3,0,0,3,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2cc(C)cc(C)c2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
1,1,2,0,0,2,0,1,0,0,CN1C(c2ccccc2)CC(C(=O)NC(=O)C2CCC(O)C(NCC(C)(C)C)C2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2cccnc2)cc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,2,0,0,2,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CCC2CCCC2)C1c1cccnc1
0,0,2,0,0,2,0,1,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C2CCCCC2)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(C)cc2)C1c1cccnc1
0,0,2,0,0,2,0,1,1,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(S(=O)(=O)N(C)C)C1c1cccnc1
0,1,2,0,0,2,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccc(N)cc3)C2c2cccnc2)cc1
0,1,3,0,0,3,0,1,0,0,CNCC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(C#N)cc2)C1c1cccnc1
0,0,2,0,0,2,0,2,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3cc4ccccc4n3C)C2c2cccnc2)cc1
0,0,1,0,0,1,1,1,2,0,Cc1ccc(F)cc1S(=O)(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccnc1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccnc1
0,0,2,0,0,2,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1cccnc1
0,0,2,0,0,2,0,0,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,4,0,0,2,0,0,0,0,NC(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccco1
0,0,2,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccco2)cc1
0,0,1,0,0,1,0,0,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccco2)cc1
0,0,3,0,0,1,0,0,1,0,CCCCCNC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,3,0,0,1,0,0,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccco2)cc1
0,0,4,0,0,2,0,0,0,0,O=C(NCc1ccccc1)NC(=O)C1CC(c2ccccc2)N(C(=O)C2=CCCCC2)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CC(C)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,3,0,0,1,0,0,0,0,Cc1cc(C)c(N2C(c3ccccc3)CC(C(=O)NC(N)=O)C2c2ccco2)c(C)c1
0,1,2,0,1,2,1,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(OCCCNCc3cccc(NC(=O)c4ccc(F)cc4)c3)cc2)C1c1ccco1
0,0,3,0,0,3,0,0,0,0,CC(=O)NC(=O)C1CC(c2ccccc2)N(C(C)=O)C1c1ccco1
0,0,2,0,0,2,0,0,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,2,0,0,2,0,0,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2cccc(C)c2)C1c1ccco1
0,0,4,0,0,2,0,0,0,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NC(=O)Nc2ccccc2)C1c1ccco1
0,0,2,1,1,1,0,0,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)OC(C)(C)C)C2c2ccco2)cc1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccco1
0,0,3,0,0,3,0,0,0,0,O=C(NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccco1)c1ccccc1
0,0,3,0,0,1,0,0,0,0,CCNC(=O)NC(=O)C1CC(c2ccccc2)N(c2cc(C)cc(C)c2)C1c1ccco1
0,1,1,0,0,1,0,0,1,0,NS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccco1
0,0,2,0,0,2,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(C#N)cc2)C1c1ccco1
0,0,2,0,0,2,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccco1
0,0,1,0,0,1,0,0,1,0,CC(c1ccccc1)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccco1
0,0,1,0,0,1,0,0,2,0,Cc1cccc(S(=O)(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccco2)c1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,0,0,2,0,0,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,0,0,2,3,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)CCCC(F)(F)F)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,1,1,1,0,0,1,0,CC(C)(C)OC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,1,1,1,0,0,1,0,CC(C)(C)OC(=O)N1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1cccs1
0,0,1,0,0,1,0,1,2,0,Cc1noc(C)c1S(=O)(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
1,0,2,0,0,2,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc(O)cc2)C1c1cccs1
0,0,1,0,0,1,0,0,2,0,CC(C)S(=O)(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,1,1,0,0,2,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(S(=O)(=O)c3ccc(C)cc3)C2c2cccs2)cc1
0,0,1,0,0,1,3,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(C(F)(F)F)c(C#N)c2)C1c1cccs1
0,0,1,0,0,1,0,0,2,0,Cc1cc(C)c(S(=O)(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)c(C)c1
0,0,1,0,0,1,0,0,1,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)cc1
0,0,1,0,0,1,0,2,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccn(Cc3ccccc3)n2)C1c1cccs1
0,0,1,0,0,1,3,2,2,0,Cn1nc(C(F)(F)F)c(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)c1S(=O)(=O)c1ccccc1
0,0,2,0,0,2,0,0,1,0,Cc1c(C(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)sc2ccccc12
0,0,3,0,1,3,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc3c(c2)NC(=O)CO3)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)cc1
0,0,1,0,2,1,0,0,1,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccc3OC)C2c2cccs2)cc1
0,0,2,0,1,2,6,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)COc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1cccs1
0,0,2,0,1,2,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)COc2ccccc2)C1c1cccs1
0,0,2,0,0,2,0,2,1,0,Cc1cc(C)n(CC(=O)N2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)n1
0,0,1,0,0,1,0,1,1,0,CCCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,Cc1ccccc1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccncc1
0,0,1,0,1,1,0,1,1,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccncc2)cc1
0,0,1,0,0,1,0,2,1,0,Cc1noc(C)c1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,Cc1cccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccncc2)c1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccncc2)cc1
0,0,1,0,0,1,0,1,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,2,0,0,2,0,1,0,0,CSc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccc(C)cc3C)C2c2ccncc2)cc1
0,0,1,0,1,1,0,1,1,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccncc2)cc1
0,0,3,0,0,1,0,1,0,0,CN1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CCS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccncc1
0,0,1,0,0,1,0,2,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2cccnc2)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,1,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(F)cc2)C1c1ccncc1
0,0,2,0,0,2,1,1,1,0,O=C(NS(=O)(=O)c1ccc(Cl)cc1)C1CC(c2ccccc2)N(C(=O)C2CCC2)C1c1ccncc1
0,0,2,0,0,2,0,1,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccncc1
0,0,1,0,0,1,0,1,2,0,CCCCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(S(C)(=O)=O)cc2)C1c1ccncc1
0,0,1,0,1,1,0,1,1,0,COCCN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(C)cc2)C1c1ccncc1
0,0,1,0,0,1,0,2,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(Cc3ccccc3-c3cccn3-c3ccccc3)C2c2ccncc2)cc1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccs2)C1c1ccncc1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2ccncc2)c(C)c1
0,0,2,0,0,2,0,1,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(C(=O)c2cc3ccccc3s2)C1c1ccncc1
0,0,3,0,0,1,0,1,0,0,Cc1ccccc1NC(=O)NC(=O)C1CC(c2ccccc2)N(Cc2cccs2)C1c1ccncc1
0,0,3,0,0,1,0,1,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(c2ccccc2)C1c1ccncc1
0,0,2,1,1,1,0,1,1,0,CC(C)(C)OC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2)C1c1ccccn1
0,0,3,0,0,1,0,1,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,2,0,1,2,0,2,0,0,COc1ccc(C(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
1,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,1,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(N)(=O)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1
0,0,1,0,0,1,1,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)C1c1ccccn1
0,0,1,0,1,1,0,1,1,0,COc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1
0,0,1,0,0,1,0,1,2,0,CN1C(c2ccccc2)CC(C(=O)NS(=O)(=O)c2ccccc2S(C)(=O)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(c2ccc(C#N)cc2)C1c1ccccn1
0,0,3,0,0,1,0,1,0,0,CCN1C(c2ccccc2)CC(C(=O)NC(N)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,3,0,0,1,0,1,0,0,CNC(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,Cc1ccccc1S(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1
0,0,1,0,0,1,0,1,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,1,0,0,1,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C)C2c2ccccn2)cc1
0,1,1,0,0,1,0,1,1,0,CNS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C2CCCC2)C1c1ccccn1
0,1,2,0,0,2,1,1,1,0,O=C(NS(=O)(=O)C1CCNCC1)C1CC(c2ccccc2)N(C(=O)c2ccc(F)cc2)C1c1ccccn1
0,0,2,1,1,1,0,1,1,0,CCCCOC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1ccccn1
0,0,2,0,0,2,0,1,1,0,O=C(NS(=O)(=O)c1ccccc1)C1CC(c2ccccc2)N(C(=O)c2ccccc2)C1c1ccccn1
0,0,2,0,0,2,0,1,1,0,Cc1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccc(C(C)(C)C)cc3)C2c2ccccn2)cc1
0,0,1,0,0,1,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccccc2)C1c1ccccn1
0,0,1,0,0,1,0,2,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(Cc2ccc(N3CCCC3)nc2)C1c1ccccn1
0,0,2,0,0,2,0,1,1,0,CN(C)c1ccc(S(=O)(=O)NC(=O)C2CC(c3ccccc3)N(C(=O)c3ccccc3)C2c2ccccn2)cc1
0,0,2,0,0,2,0,0,1,0,CC(=O)N1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CCCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,1,1,0,0,1,0,COc1ccc(CN2C(c3ccccc3)CC(C(=O)NS(C)(=O)=O)C2c2cccs2)cc1
0,0,1,0,0,1,0,0,1,0,CCN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,0,0,2,0,1,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)Cc2cccnc2)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,1,0,0,1,0,0,1,0,CN1C(c2ccccc2)CC(C(=O)NS(C)(=O)=O)C1c1cccs1
0,0,2,0,0,1,0,0,0,0,O=C(S)NC(=O)C1CC(c2ccccc2)N(CC2CCCC2)C1c1cccs1
0,0,2,0,2,2,0,0,1,0,CS(=O)(=O)NC(=O)C1CC(c2ccccc2)N(C(=O)c2ccc3c(c2)OCO3)C1c1cccs1
